common_name,scientific_name,status,order,family,region
Dusky Grouse,Dendragapus obscurus,,GALLIFORMES,Phasianidae,US48
Sooty Grouse,Dendragapus fuliginosus,,GALLIFORMES,Phasianidae,US48
Sharp-tailed Grouse,Tympanuchus phasianellus,,GALLIFORMES,Phasianidae,US48
Greater Prairie-Chicken,Tympanuchus cupido,Near-threatened,GALLIFORMES,Phasianidae,US48
Lesser Prairie-Chicken,Tympanuchus pallidicinctus,Endemic Vulnerable,GALLIFORMES,Phasianidae,US48
White-tailed Ptarmigan,Lagopus leucura,,GALLIFORMES,Phasianidae,US48
Willow Ptarmigan,Lagopus lagopus,Rare/Accidental,GALLIFORMES,Phasianidae,US48
Rock Ptarmigan,Lagopus muta,,GALLIFORMES,Phasianidae,US48
Spruce Grouse,Canachites canadensis,,GALLIFORMES,Phasianidae,US48
Gray Partridge,Perdix perdix,Introduced species,GALLIFORMES,Phasianidae,US48
Ring-necked Pheasant,Phasianus colchicus,Introduced species,GALLIFORMES,Phasianidae,US48
Green Pheasant,Phasianus versicolor,Extirpated,GALLIFORMES,Phasianidae,US48
Indian Peafowl,Pavo cristatus,Introduced species,GALLIFORMES,Phasianidae,US48
Himalayan Snowcock,Tetraogallus himalayensis,Introduced species,GALLIFORMES,Phasianidae,US48
Chukar,Alectoris chukar,Introduced species,GALLIFORMES,Phasianidae,US48
Rock Pigeon,Columba livia,Introduced species,COLUMBIFORMES,Columbidae,US48
Scaly-naped Pigeon,Patagioenas squamosa,Rare/Accidental,COLUMBIFORMES,Columbidae,US48
White-crowned Pigeon,Patagioenas leucocephala,Near-threatened,COLUMBIFORMES,Columbidae,US48
Red-billed Pigeon,Patagioenas flavirostris,,COLUMBIFORMES,Columbidae,US48
Band-tailed Pigeon,Patagioenas fasciata,Rare/Accidental,COLUMBIFORMES,Columbidae,US48
Passenger Pigeon,Ectopistes migratorius,Extinct,COLUMBIFORMES,Columbidae,US48
European Turtle-Dove,Streptopelia turtur,Rare/Accidental Vulnerable,COLUMBIFORMES,Columbidae,US48
Oriental Turtle-Dove,Streptopelia orientalis,Rare/Accidental,COLUMBIFORMES,Columbidae,US48
Eurasian Collared-Dove,Streptopelia decaocto,Introduced species,COLUMBIFORMES,Columbidae,US48
Spotted Dove,Spilopelia chinensis,Introduced species,COLUMBIFORMES,Columbidae,US48
Inca Dove,Columbina inca,,COLUMBIFORMES,Columbidae,US48
Common Ground Dove,Columbina passerina,,COLUMBIFORMES,Columbidae,US48
Ruddy Ground Dove,Columbina talpacoti,Rare/Accidental,COLUMBIFORMES,Columbidae,US48
Ruddy Quail-Dove,Geotrygon montana,Rare/Accidental,COLUMBIFORMES,Columbidae,US48
Key West Quail-Dove,Geotrygon chrysia,Rare/Accidental,COLUMBIFORMES,Columbidae,US48
White-tipped Dove,Leptotila verreauxi,,COLUMBIFORMES,Columbidae,US48
White-winged Dove,Zenaida asiatica,,COLUMBIFORMES,Columbidae,US48
Zenaida Dove,Zenaida aurita,,COLUMBIFORMES,Columbidae,US48
Mourning Dove,Zenaida macroura,,COLUMBIFORMES,Columbidae,US48
Smooth-billed Ani,Crotophaga ani,,CUCULIFORMES,Cuculidae,US48
Groove-billed Ani,Crotophaga sulcirostris,,CUCULIFORMES,Cuculidae,US48
Greater Roadrunner,Geococcyx californianus,,CUCULIFORMES,Cuculidae,US48
Dark-billed Cuckoo,Coccyzus melacoryphus,Rare/Accidental,CUCULIFORMES,Cuculidae,US48
Yellow-billed Cuckoo,Coccyzus americanus,,CUCULIFORMES,Cuculidae,US48
Mangrove Cuckoo,Coccyzus minor,,CUCULIFORMES,Cuculidae,US48
Black-billed Cuckoo,Coccyzus erythropthalmus,,CUCULIFORMES,Cuculidae,US48
Common Cuckoo,Cuculus canorus,Rare/Accidental,CUCULIFORMES,Cuculidae,US48
Lesser Nighthawk,Chordeiles acutipennis,,CAPRIMULGIFORMES,Caprimulgidae,US48
Common Nighthawk,Chordeiles minor,,CAPRIMULGIFORMES,Caprimulgidae,US48
Antillean Nighthawk,Chordeiles gundlachii,,CAPRIMULGIFORMES,Caprimulgidae,US48
Common Pauraque,Nyctidromus albicollis,,CAPRIMULGIFORMES,Caprimulgidae,US48
Common Poorwill,Phalaenoptilus nuttallii,,CAPRIMULGIFORMES,Caprimulgidae,US48
Chuck-will's-widow,Antrostomus carolinensis,Near-threatened,CAPRIMULGIFORMES,Caprimulgidae,US48
Buff-collared Nightjar,Antrostomus ridgwayi,,CAPRIMULGIFORMES,Caprimulgidae,US48
Eastern Whip-poor-will,Antrostomus vociferus,Near-threatened,CAPRIMULGIFORMES,Caprimulgidae,US48
Mexican Whip-poor-will,Antrostomus arizonae,,CAPRIMULGIFORMES,Caprimulgidae,US48
Black Swift,Cypseloides niger,Vulnerable,APODIFORMES,Apodidae,US48
White-collared Swift,Streptoprocne zonaris,Rare/Accidental,APODIFORMES,Apodidae,US48
Chimney Swift,Chaetura pelagica,Vulnerable,APODIFORMES,Apodidae,US48
Vaux's Swift,Chaetura vauxi,,APODIFORMES,Apodidae,US48
Common Swift,Apus apus,Rare/Accidental,APODIFORMES,Apodidae,US48
White-throated Swift,Aeronautes saxatalis,,APODIFORMES,Apodidae,US48
Antillean Palm Swift,Tachornis phoenicobia,Rare/Accidental,APODIFORMES,Apodidae,US48
Mexican Violetear,Colibri thalassinus,Rare/Accidental,APODIFORMES,Trochilidae,US48
Green-breasted Mango,Anthracothorax prevostii,Rare/Accidental,APODIFORMES,Trochilidae,US48
Rivoli's Hummingbird,Eugenes fulgens,,APODIFORMES,Trochilidae,US48
Plain-capped Starthroat,Heliomaster constantii,Rare/Accidental,APODIFORMES,Trochilidae,US48
Amethyst-throated Mountain-gem,Lampornis amethystinus,Rare/Accidental,APODIFORMES,Trochilidae,US48
Blue-throated Mountain-gem,Lampornis clemenciae,,APODIFORMES,Trochilidae,US48
Lucifer Hummingbird,Calothorax lucifer,,APODIFORMES,Trochilidae,US48
Ruby-throated Hummingbird,Archilochus colubris,,APODIFORMES,Trochilidae,US48
Black-chinned Hummingbird,Archilochus alexandri,,APODIFORMES,Trochilidae,US48
Bahama Woodstar,Nesophlox evelynae,Rare/Accidental,APODIFORMES,Trochilidae,US48
Anna's Hummingbird,Calypte anna,,APODIFORMES,Trochilidae,US48
Costa's Hummingbird,Calypte costae,,APODIFORMES,Trochilidae,US48
Calliope Hummingbird,Selasphorus calliope,,APODIFORMES,Trochilidae,US48
Rufous Hummingbird,Selasphorus rufus,Near-threatened,APODIFORMES,Trochilidae,US48
Allen's Hummingbird,Selasphorus sasin,Breeding endemic,APODIFORMES,Trochilidae,US48
Broad-tailed Hummingbird,Selasphorus platycercus,,APODIFORMES,Trochilidae,US48
Bumblebee Hummingbird,Selasphorus heloisa,Rare/Accidental,APODIFORMES,Trochilidae,US48
Broad-billed Hummingbird,Cynanthus latirostris,,APODIFORMES,Trochilidae,US48
White-eared Hummingbird,Basilinna leucotis,,APODIFORMES,Trochilidae,US48
Xantus's Hummingbird,Basilinna xantusii,Rare/Accidental,APODIFORMES,Trochilidae,US48
Violet-crowned Hummingbird,Ramosomyia violiceps,,APODIFORMES,Trochilidae,US48
Berylline Hummingbird,Saucerottia beryllina,,APODIFORMES,Trochilidae,US48
Cinnamon Hummingbird,Amazilia rutila,,APODIFORMES,Trochilidae,US48
Buff-bellied Hummingbird,Amazilia yucatanensis,,APODIFORMES,Trochilidae,US48
Ridgway's Rail,Rallus obsoletus,Near-threatened,GRUIFORMES,Rallidae,US48
King Rail,Rallus elegans,Near-threatened,GRUIFORMES,Rallidae,US48
Clapper Rail,Rallus crepitans,,GRUIFORMES,Rallidae,US48
Virginia Rail,Rallus limicola,,GRUIFORMES,Rallidae,US48
Corn Crake,Crex crex,Rare/Accidental,GRUIFORMES,Rallidae,US48
Spotted Rail,Pardirallus maculatus,Rare/Accidental,GRUIFORMES,Rallidae,US48
Paint-billed Crake,Mustelirallus erythrops,Rare/Accidental,GRUIFORMES,Rallidae,US48
Rufous-necked Wood-Rail,Aramides axillaris,Rare/Accidental,GRUIFORMES,Rallidae,US48
Sora,Porzana carolina,,GRUIFORMES,Rallidae,US48
Common Gallinule,Gallinula galeata,,GRUIFORMES,Rallidae,US48
American Coot,Fulica americana,,GRUIFORMES,Rallidae,US48
Purple Gallinule,Porphyrio martinica,,GRUIFORMES,Rallidae,US48
Azure Gallinule,Porphyrio flavirostris,Rare/Accidental,GRUIFORMES,Rallidae,US48
Western Swamphen,Porphyrio porphyrio,Introduced species,GRUIFORMES,Rallidae,US48
Gray-headed Swamphen,Porphyrio poliocephalus,Introduced species,GRUIFORMES,Rallidae,US48
Yellow Rail,Coturnicops noveboracensis,,GRUIFORMES,Rallidae,US48
Black Rail,Laterallus jamaicensis,,GRUIFORMES,Rallidae,US48
Sungrebe,Heliornis fulica,Rare/Accidental,GRUIFORMES,Heliornithidae,US48
Limpkin,Aramus guarauna,,GRUIFORMES,Aramidae,US48
Demoiselle Crane,Anthropoides virgo,Uncertain origin,GRUIFORMES,Gruidae,US48
Sandhill Crane,Antigone canadensis,,GRUIFORMES,Gruidae,US48
Common Crane,Grus grus,Rare/Accidental,GRUIFORMES,Gruidae,US48
Hooded Crane,Grus monacha,Rare/Accidental Vulnerable,GRUIFORMES,Gruidae,US48
Whooping Crane,Grus americana,Endangered,GRUIFORMES,Gruidae,US48
Double-striped Thick-knee,Hesperoburhinus bistriatus,Rare/Accidental,CHARADRIIFORMES,Burhinidae,US48
Black-necked Stilt,Himantopus mexicanus,,CHARADRIIFORMES,Recurvirostridae,US48
American Avocet,Recurvirostra americana,,CHARADRIIFORMES,Recurvirostridae,US48
American Oystercatcher,Haematopus palliatus,,CHARADRIIFORMES,Haematopodidae,US48
Black Oystercatcher,Haematopus bachmani,,CHARADRIIFORMES,Haematopodidae,US48
Black-bellied Plover,Pluvialis squatarola,Vulnerable,CHARADRIIFORMES,Charadriidae,US48
European Golden-Plover,Pluvialis apricaria,,CHARADRIIFORMES,Charadriidae,US48
American Golden-Plover,Pluvialis dominica,,CHARADRIIFORMES,Charadriidae,US48
Pacific Golden-Plover,Pluvialis fulva,,CHARADRIIFORMES,Charadriidae,US48
Eurasian Dotterel,Eudromias morinellus,Rare/Accidental,CHARADRIIFORMES,Charadriidae,US48
Killdeer,Charadrius vociferus,Near-threatened,CHARADRIIFORMES,Charadriidae,US48
Common Ringed Plover,Charadrius hiaticula,,CHARADRIIFORMES,Charadriidae,US48
Semipalmated Plover,Charadrius semipalmatus,,CHARADRIIFORMES,Charadriidae,US48
Piping Plover,Charadrius melodus,Near-threatened,CHARADRIIFORMES,Charadriidae,US48
Northern Lapwing,Vanellus vanellus,Rare/Accidental Near-threatened,CHARADRIIFORMES,Charadriidae,US48
Southern Lapwing,Vanellus chilensis,Rare/Accidental,CHARADRIIFORMES,Charadriidae,US48
Siberian Sand-Plover,Anarhynchus mongolus,Rare/Accidental Endangered,CHARADRIIFORMES,Charadriidae,US48
Greater Sand-Plover,Anarhynchus leschenaultii,Rare/Accidental,CHARADRIIFORMES,Charadriidae,US48
Wilson's Plover,Anarhynchus wilsonia,,CHARADRIIFORMES,Charadriidae,US48
Collared Plover,Anarhynchus collaris,,CHARADRIIFORMES,Charadriidae,US48
Mountain Plover,Anarhynchus montanus,Near-threatened,CHARADRIIFORMES,Charadriidae,US48
Snowy Plover,Anarhynchus nivosus,Near-threatened,CHARADRIIFORMES,Charadriidae,US48
Kentish Plover,Anarhynchus alexandrinus,Rare/Accidental,CHARADRIIFORMES,Charadriidae,US48
Northern Jacana,Jacana spinosa,,CHARADRIIFORMES,Jacanidae,US48
Upland Sandpiper,Bartramia longicauda,,CHARADRIIFORMES,Scolopacidae,US48
Bristle-thighed Curlew,Numenius tahitiensis,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,US48
Whimbrel,Numenius phaeopus,,CHARADRIIFORMES,Scolopacidae,US48
Little Curlew,Numenius minutus,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,US48
Eskimo Curlew,Numenius borealis,Critically endangered (possibly extinct),CHARADRIIFORMES,Scolopacidae,US48
Long-billed Curlew,Numenius americanus,,CHARADRIIFORMES,Scolopacidae,US48
Eurasian Curlew,Numenius arquata,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,US48
Bar-tailed Godwit,Limosa lapponica,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,US48
Black-tailed Godwit,Limosa limosa,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,US48
Hudsonian Godwit,Limosa haemastica,Vulnerable,CHARADRIIFORMES,Scolopacidae,US48
Marbled Godwit,Limosa fedoa,Vulnerable,CHARADRIIFORMES,Scolopacidae,US48
Short-billed Dowitcher,Limnodromus griseus,Vulnerable,CHARADRIIFORMES,Scolopacidae,US48
Long-billed Dowitcher,Limnodromus scolopaceus,Near-threatened,CHARADRIIFORMES,Scolopacidae,US48
Jack Snipe,Lymnocryptes minimus,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,US48
American Woodcock,Scolopax minor,,CHARADRIIFORMES,Scolopacidae,US48
Eurasian Woodcock,Scolopax rusticola,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,US48
Common Snipe,Gallinago gallinago,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,US48
Wilson's Snipe,Gallinago delicata,,CHARADRIIFORMES,Scolopacidae,US48
Wilson's Phalarope,Phalaropus tricolor,,CHARADRIIFORMES,Scolopacidae,US48
Red Phalarope,Phalaropus fulicarius,,CHARADRIIFORMES,Scolopacidae,US48
Red-necked Phalarope,Phalaropus lobatus,,CHARADRIIFORMES,Scolopacidae,US48
Terek Sandpiper,Xenus cinereus,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,US48
Spotted Sandpiper,Actitis macularius,,CHARADRIIFORMES,Scolopacidae,US48
Solitary Sandpiper,Tringa solitaria,,CHARADRIIFORMES,Scolopacidae,US48
Gray-tailed Tattler,Tringa brevipes,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,US48
Wandering Tattler,Tringa incana,,CHARADRIIFORMES,Scolopacidae,US48
Marsh Sandpiper,Tringa stagnatilis,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,US48
Wood Sandpiper,Tringa glareola,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,US48
Common Redshank,Tringa totanus,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,US48
Lesser Yellowlegs,Tringa flavipes,Vulnerable,CHARADRIIFORMES,Scolopacidae,US48
Willet,Tringa semipalmata,,CHARADRIIFORMES,Scolopacidae,US48
Spotted Redshank,Tringa erythropus,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,US48
Common Greenshank,Tringa nebularia,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,US48
Greater Yellowlegs,Tringa melanoleuca,Near-threatened,CHARADRIIFORMES,Scolopacidae,US48
Ruddy Turnstone,Arenaria interpres,Near-threatened,CHARADRIIFORMES,Scolopacidae,US48
Black Turnstone,Arenaria melanocephala,,CHARADRIIFORMES,Scolopacidae,US48
Great Knot,Calidris tenuirostris,Endangered,CHARADRIIFORMES,Scolopacidae,US48
Red Knot,Calidris canutus,Near-threatened,CHARADRIIFORMES,Scolopacidae,US48
Surfbird,Calidris virgata,,CHARADRIIFORMES,Scolopacidae,US48
Ruff,Calidris pugnax,,CHARADRIIFORMES,Scolopacidae,US48
Broad-billed Sandpiper,Calidris falcinellus,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,US48
Sharp-tailed Sandpiper,Calidris acuminata,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,US48
Curlew Sandpiper,Calidris ferruginea,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,US48
Stilt Sandpiper,Calidris himantopus,Near-threatened,CHARADRIIFORMES,Scolopacidae,US48
Temminck's Stint,Calidris temminckii,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,US48
Long-toed Stint,Calidris subminuta,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,US48
Red-necked Stint,Calidris ruficollis,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,US48
Buff-breasted Sandpiper,Calidris subruficollis,Vulnerable,CHARADRIIFORMES,Scolopacidae,US48
Sanderling,Calidris alba,,CHARADRIIFORMES,Scolopacidae,US48
Dunlin,Calidris alpina,Near-threatened,CHARADRIIFORMES,Scolopacidae,US48
Purple Sandpiper,Calidris maritima,,CHARADRIIFORMES,Scolopacidae,US48
Rock Sandpiper,Calidris ptilocnemis,,CHARADRIIFORMES,Scolopacidae,US48
Baird's Sandpiper,Calidris bairdii,,CHARADRIIFORMES,Scolopacidae,US48
Little Stint,Calidris minuta,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,US48
White-rumped Sandpiper,Calidris fuscicollis,Vulnerable,CHARADRIIFORMES,Scolopacidae,US48
Least Sandpiper,Calidris minutilla,Near-threatened,CHARADRIIFORMES,Scolopacidae,US48
Pectoral Sandpiper,Calidris melanotos,,CHARADRIIFORMES,Scolopacidae,US48
Western Sandpiper,Calidris mauri,,CHARADRIIFORMES,Scolopacidae,US48
Semipalmated Sandpiper,Calidris pusilla,Near-threatened,CHARADRIIFORMES,Scolopacidae,US48
Long-tailed Jaeger,Stercorarius longicaudus,,CHARADRIIFORMES,Stercorariidae,US48
Parasitic Jaeger,Stercorarius parasiticus,,CHARADRIIFORMES,Stercorariidae,US48
Pomarine Jaeger,Stercorarius pomarinus,,CHARADRIIFORMES,Stercorariidae,US48
Great Skua,Stercorarius skua,,CHARADRIIFORMES,Stercorariidae,US48
South Polar Skua,Stercorarius maccormicki,,CHARADRIIFORMES,Stercorariidae,US48
Rhinoceros Auklet,Cerorhinca monocerata,,CHARADRIIFORMES,Alcidae,US48
Tufted Puffin,Fratercula cirrhata,,CHARADRIIFORMES,Alcidae,US48
Atlantic Puffin,Fratercula arctica,Vulnerable,CHARADRIIFORMES,Alcidae,US48
Horned Puffin,Fratercula corniculata,,CHARADRIIFORMES,Alcidae,US48
Cassin's Auklet,Ptychoramphus aleuticus,Near-threatened,CHARADRIIFORMES,Alcidae,US48
Least Auklet,Aethia pusilla,Rare/Accidental,CHARADRIIFORMES,Alcidae,US48
Whiskered Auklet,Aethia pygmaea,Rare/Accidental,CHARADRIIFORMES,Alcidae,US48
Crested Auklet,Aethia cristatella,Rare/Accidental,CHARADRIIFORMES,Alcidae,US48
Parakeet Auklet,Aethia psittacula,,CHARADRIIFORMES,Alcidae,US48
Long-billed Murrelet,Brachyramphus perdix,Rare/Accidental Near-threatened,CHARADRIIFORMES,Alcidae,US48
Kittlitz's Murrelet,Brachyramphus brevirostris,Rare/Accidental Near-threatened,CHARADRIIFORMES,Alcidae,US48
Marbled Murrelet,Brachyramphus marmoratus,Endangered,CHARADRIIFORMES,Alcidae,US48
Black Guillemot,Cepphus grylle,,CHARADRIIFORMES,Alcidae,US48
Pigeon Guillemot,Cepphus columba,,CHARADRIIFORMES,Alcidae,US48
Razorbill,Alca torda,,CHARADRIIFORMES,Alcidae,US48
Great Auk,Pinguinus impennis,Rare/Accidental Extinct,CHARADRIIFORMES,Alcidae,US48
Dovekie,Alle alle,,CHARADRIIFORMES,Alcidae,US48
Thick-billed Murre,Uria lomvia,,CHARADRIIFORMES,Alcidae,US48
Common Murre,Uria aalge,,CHARADRIIFORMES,Alcidae,US48
Ancient Murrelet,Synthliboramphus antiquus,,CHARADRIIFORMES,Alcidae,US48
Scripps's Murrelet,Synthliboramphus scrippsi,Vulnerable,CHARADRIIFORMES,Alcidae,US48
Guadalupe Murrelet,Synthliboramphus hypoleucus,Rare/Accidental Endangered,CHARADRIIFORMES,Alcidae,US48
Craveri's Murrelet,Synthliboramphus craveri,Vulnerable,CHARADRIIFORMES,Alcidae,US48
Swallow-tailed Gull,Creagrus furcatus,Rare/Accidental,CHARADRIIFORMES,Laridae,US48
Little Gull,Hydrocoloeus minutus,,CHARADRIIFORMES,Laridae,US48
Ross's Gull,Rhodostethia rosea,Rare/Accidental,CHARADRIIFORMES,Laridae,US48
Black-legged Kittiwake,Rissa tridactyla,Vulnerable,CHARADRIIFORMES,Laridae,US48
Red-legged Kittiwake,Rissa brevirostris,Rare/Accidental Vulnerable,CHARADRIIFORMES,Laridae,US48
Ivory Gull,Pagophila eburnea,Near-threatened,CHARADRIIFORMES,Laridae,US48
Sabine's Gull,Xema sabini,,CHARADRIIFORMES,Laridae,US48
Bonaparte's Gull,Chroicocephalus philadelphia,,CHARADRIIFORMES,Laridae,US48
Black-headed Gull,Chroicocephalus ridibundus,,CHARADRIIFORMES,Laridae,US48
Gray-hooded Gull,Chroicocephalus cirrocephalus,Rare/Accidental,CHARADRIIFORMES,Laridae,US48
Gray Gull,Leucophaeus modestus,Rare/Accidental,CHARADRIIFORMES,Laridae,US48
Laughing Gull,Leucophaeus atricilla,,CHARADRIIFORMES,Laridae,US48
Franklin's Gull,Leucophaeus pipixcan,,CHARADRIIFORMES,Laridae,US48
Belcher's Gull,Larus belcheri,,CHARADRIIFORMES,Laridae,US48
