"common_name","scientific_name","status","order","family","region"
"Island Scrub-Jay","Aphelocoma insularis","Endemic","PASSERIFORMES","Corvidae","hol; NAM; nea; US48"
"Transvolcanic Jay","Aphelocoma ultramarina","","PASSERIFORMES","Corvidae","CAM; hol; NAM; nea"
"Unicolored Jay","Aphelocoma unicolor","","PASSERIFORMES","Corvidae","CAM; hol; NAM; nea"
"Mexican Jay","Aphelocoma wollweberi","","PASSERIFORMES","Corvidae","CAM; hol; NAM; nea; US48"
"Woodhouse's Scrub-Jay","Aphelocoma woodhouseii","","PASSERIFORMES","Corvidae","CA; CAM; hol; NAM; nea; US48"
"Masafuera Rayadito","Aphrastura masafuerae","Critically endangered","PASSERIFORMES","Furnariidae","SAM"
"Thorn-tailed Rayadito","Aphrastura spinicauda","","PASSERIFORMES","Furnariidae","SAM"
"Kerguelen Petrel","Aphrodroma brevirostris","","PROCELLARIIFORMES","Procellariidae","AFR; AUS; OCE; SAM; XX"
"Samoan Starling","Aplonis atrifusca","","PASSERIFORMES","Sturnidae","OCE; PAC"
"White-eyed Starling","Aplonis brunneicapillus","Vulnerable","PASSERIFORMES","Sturnidae","AUS; OCE"
"Singing Starling","Aplonis cantoroides","","PASSERIFORMES","Sturnidae","ASI; AUS; OCE"
"Rarotonga Starling","Aplonis cinerascens","Near-threatened","PASSERIFORMES","Sturnidae","OCE; PAC"
"Kosrae Starling","Aplonis corvina","Extinct","PASSERIFORMES","Sturnidae","OCE; PAC"
"Tanimbar Starling","Aplonis crassa","Near-threatened","PASSERIFORMES","Sturnidae","ASI"
"Makira Starling","Aplonis dichroa","","PASSERIFORMES","Sturnidae","AUS; OCE"
"Atoll Starling","Aplonis feadensis","Near-threatened","PASSERIFORMES","Sturnidae","AUS; OCE"
"Tasman Starling","Aplonis fusca","Extinct","PASSERIFORMES","Sturnidae","AUS; OCE"
"Brown-winged Starling","Aplonis grandis","","PASSERIFORMES","Sturnidae","AUS; OCE"
"Rennell Starling","Aplonis insularis","","PASSERIFORMES","Sturnidae","AUS; OCE"
"Long-tailed Starling","Aplonis magna","","PASSERIFORMES","Sturnidae","ASI; AUS; OCE"
"Mysterious Starling","Aplonis mavornata","Extinct","PASSERIFORMES","Sturnidae","OCE; PAC"
"Metallic Starling","Aplonis metallica","","PASSERIFORMES","Sturnidae","ASI; AUS; OCE"
"Short-tailed Starling","Aplonis minor","","PASSERIFORMES","Sturnidae","ASI"
"Moluccan Starling","Aplonis mysolensis","","PASSERIFORMES","Sturnidae","ASI; AUS; OCE"
"Yellow-eyed Starling","Aplonis mystacea","","PASSERIFORMES","Sturnidae","ASI; AUS; OCE"
"Micronesian Starling","Aplonis opaca","","PASSERIFORMES","Sturnidae","OCE; PAC"
"Asian Glossy Starling","Aplonis panayensis","","PASSERIFORMES","Sturnidae","ASI"
"Pohnpei Starling","Aplonis pelzelni","Critically endangered (possibly extinct)","PASSERIFORMES","Sturnidae","OCE; PAC"
"Mountain Starling","Aplonis santovestris","Endangered","PASSERIFORMES","Sturnidae","AUS; OCE"
"Striated Starling","Aplonis striata","","PASSERIFORMES","Sturnidae","AUS; OCE; PAC"
"Polynesian Starling","Aplonis tabuensis","","PASSERIFORMES","Sturnidae","AUS; OCE; PAC"
"Raiatea Starling","Aplonis ulietensis","Extinct","PASSERIFORMES","Sturnidae","OCE; PAC"
"Rusty-winged Starling","Aplonis zelandica","","PASSERIFORMES","Sturnidae","AUS; OCE"
"Lemon Dove","Aplopelia larvata","","COLUMBIFORMES","Columbidae","AFR"
"Yapacana Antbird","Aprositornis disjuncta","","PASSERIFORMES","Thamnophilidae","SAM"
"Red-winged Parrot","Aprosmictus erythropterus","","PSITTACIFORMES","Psittaculidae","ASI; AUS; OCE"
"Olive-shouldered Parrot","Aprosmictus jonquillaceus","Near-threatened","PSITTACIFORMES","Psittaculidae","ASI"
"Emperor Penguin","Aptenodytes forsteri","Near-threatened","SPHENISCIFORMES","Spheniscidae","AUS; OCE; SAM; XX"
"King Penguin","Aptenodytes patagonicus","","SPHENISCIFORMES","Spheniscidae","AFR; AUS; OCE; SAM; XX"
"Southern Brown Kiwi","Apteryx australis","Vulnerable","APTERYGIFORMES","Apterygidae","AUS; OCE"
"North Island Brown Kiwi","Apteryx mantelli","Vulnerable","APTERYGIFORMES","Apterygidae","AUS; OCE"
"Great Spotted Kiwi","Apteryx maxima","Vulnerable","APTERYGIFORMES","Apterygidae","AUS; OCE"
"Little Spotted Kiwi","Apteryx owenii","Near-threatened","APTERYGIFORMES","Apterygidae","AUS; OCE"
"Okarito Brown Kiwi","Apteryx rowi","Vulnerable","APTERYGIFORMES","Apterygidae","AUS; OCE"
"Dark-rumped Swift","Apus acuticauda","Near-threatened","APODIFORMES","Apodidae","ASI"
"Little Swift","Apus affinis","Rare/Accidental","APODIFORMES","Apodidae","AFR; ASI; CAR; EUR; hol; MID; NAM; nea; pal"
"Cape Verde Swift","Apus alexandri","","APODIFORMES","Apodidae","AFR; hol; pal"
"Common Swift","Apus apus","Rare/Accidental","APODIFORMES","Apodidae","AFR; ASI; AUS; CA; CAR; EUR; hol; MID; NAM; nan; nea; OCE; pal; SAM; US48; USak"
"Malagasy Swift","Apus balstoni","","APODIFORMES","Apodidae","AFR"
"African Swift","Apus barbatus","","APODIFORMES","Apodidae","AFR; hol; pal"
"Bates's Swift","Apus batesi","","APODIFORMES","Apodidae","AFR"
"Forbes-Watson's Swift","Apus berliozi","","APODIFORMES","Apodidae","AFR; MID"
"Bradfield's Swift","Apus bradfieldi","","APODIFORMES","Apodidae","AFR"
"White-rumped Swift","Apus caffer","","APODIFORMES","Apodidae","AFR; ASI; EUR; hol; MID; pal"
"Cook's Swift","Apus cooki","","APODIFORMES","Apodidae","ASI"
"Horus Swift","Apus horus","Rare/Accidental","APODIFORMES","Apodidae","AFR; EUR; hol; pal"
"Blyth's Swift","Apus leuconyx","","APODIFORMES","Apodidae","ASI"
"Nyanza Swift","Apus niansae","","APODIFORMES","Apodidae","AFR"
"House Swift","Apus nipalensis","Uncertain origin","APODIFORMES","Apodidae","ASI; AUS; CA; CAR; hol; NAM; nea; OCE"
"Pacific Swift","Apus pacificus","Rare/Accidental","APODIFORMES","Apodidae","AFR; ASI; AUS; CA; EUR; hol; MID; NAM; nea; OCE; PAC; pal; USak; UShi"
"Pallid Swift","Apus pallidus","","APODIFORMES","Apodidae","AFR; ASI; EUR; hol; MID; pal"
"Salim Ali's Swift","Apus salimalii","","APODIFORMES","Apodidae","ASI"
"Plain Swift","Apus unicolor","","APODIFORMES","Apodidae","AFR; ASI; EUR; hol; MID; pal"
"Spanish Eagle","Aquila adalberti","Vulnerable","ACCIPITRIFORMES","Accipitridae","AFR; EUR; hol; pal"
"Cassin's Hawk-Eagle","Aquila africana","","ACCIPITRIFORMES","Accipitridae","AFR"
"Wedge-tailed Eagle","Aquila audax","","ACCIPITRIFORMES","Accipitridae","ASI; AUS; OCE"
"Golden Eagle","Aquila chrysaetos","","ACCIPITRIFORMES","Accipitridae","AFR; ASI; CA; CAM; EUR; hol; MID; NAM; nea; OCE; PAC; pal; US48; USak; UShi"
"Bonelli's Eagle","Aquila fasciata","","ACCIPITRIFORMES","Accipitridae","AFR; ASI; EUR; hol; MID; pal"
"Gurney's Eagle","Aquila gurneyi","Near-threatened","ACCIPITRIFORMES","Accipitridae","ASI; AUS; OCE"
"Imperial Eagle","Aquila heliaca","Vulnerable","ACCIPITRIFORMES","Accipitridae","AFR; ASI; EUR; hol; MID; pal"
"Steppe Eagle","Aquila nipalensis","Endangered","ACCIPITRIFORMES","Accipitridae","AFR; ASI; EUR; hol; MID; pal"
"Tawny Eagle","Aquila rapax","Vulnerable","ACCIPITRIFORMES","Accipitridae","AFR; ASI; hol; MID; pal"
"African Hawk-Eagle","Aquila spilogaster","","ACCIPITRIFORMES","Accipitridae","AFR"
"Verreaux's Eagle","Aquila verreauxii","","ACCIPITRIFORMES","Accipitridae","AFR; ASI; hol; MID; pal"
"Great Green Macaw","Ara ambiguus","Critically endangered","PSITTACIFORMES","Psittacidae","CAM; hol; NAM; nea; SAM"
"Blue-and-yellow Macaw","Ara ararauna","","PSITTACIFORMES","Psittacidae","CAM; CAR; hol; NAM; nan; nea; SAM; TT"
"Red-and-green Macaw","Ara chloropterus","","PSITTACIFORMES","Psittacidae","CAM; CAR; hol; NAM; nea; SAM"
"Blue-throated Macaw","Ara glaucogularis","Critically endangered","PSITTACIFORMES","Psittacidae","SAM"
"Scarlet Macaw","Ara macao","","PSITTACIFORMES","Psittacidae","CAM; CAR; hol; NAM; nea; SAM"
"Military Macaw","Ara militaris","Vulnerable","PSITTACIFORMES","Psittacidae","CAM; hol; NAM; nea; SAM"
"Red-fronted Macaw","Ara rubrogenys","Critically endangered","PSITTACIFORMES","Psittacidae","SAM"
"Chestnut-fronted Macaw","Ara severus","","PSITTACIFORMES","Psittacidae","CAM; hol; NAM; nea; SAM"
"Cuban Macaw","Ara tricolor","Extinct","PSITTACIFORMES","Psittacidae","CAR; hol; NAM; nea"
"Streaky-breasted Spiderhunter","Arachnothera affinis","","PASSERIFORMES","Nectariniidae","ASI"
"Yellow-eared Spiderhunter","Arachnothera chrysogenys","","PASSERIFORMES","Nectariniidae","ASI"
"Naked-faced Spiderhunter","Arachnothera clarae","","PASSERIFORMES","Nectariniidae","ASI"
"Thick-billed Spiderhunter","Arachnothera crassirostris","","PASSERIFORMES","Nectariniidae","ASI"
"Pale Spiderhunter","Arachnothera dilutior","","PASSERIFORMES","Nectariniidae","ASI"
"Bornean Spiderhunter","Arachnothera everetti","","PASSERIFORMES","Nectariniidae","ASI"
"Orange-tufted Spiderhunter","Arachnothera flammifera","","PASSERIFORMES","Nectariniidae","ASI"
"Spectacled Spiderhunter","Arachnothera flavigaster","","PASSERIFORMES","Nectariniidae","ASI"
"Whitehead's Spiderhunter","Arachnothera juliae","","PASSERIFORMES","Nectariniidae","ASI"
"Little Spiderhunter","Arachnothera longirostra","","PASSERIFORMES","Nectariniidae","ASI"
"Streaked Spiderhunter","Arachnothera magna","","PASSERIFORMES","Nectariniidae","ASI"
"Gray-breasted Spiderhunter","Arachnothera modesta","","PASSERIFORMES","Nectariniidae","ASI"
"Long-billed Spiderhunter","Arachnothera robusta","","PASSERIFORMES","Nectariniidae","ASI"
"Russet-naped Wood-Rail","Aramides albiventris","","GRUIFORMES","Rallidae","CAM; hol; NAM; nea"
"Rufous-necked Wood-Rail","Aramides axillaris","Rare/Accidental","GRUIFORMES","Rallidae","CAM; hol; NAM; nea; SAM; TT; US48"
"Gray-cowled Wood-Rail","Aramides cajaneus","","GRUIFORMES","Rallidae","CAM; hol; NAM; nea; SAM; TT"
"Red-winged Wood-Rail","Aramides calopterus","","GRUIFORMES","Rallidae","SAM"
"Little Wood-Rail","Aramides mangle","","GRUIFORMES","Rallidae","SAM"
"Slaty-breasted Wood-Rail","Aramides saracura","","GRUIFORMES","Rallidae","SAM"
"Brown Wood-Rail","Aramides wolfi","Vulnerable","GRUIFORMES","Rallidae","SAM"
"Giant Wood-Rail","Aramides ypecaha","","GRUIFORMES","Rallidae","SAM"
"Snoring Rail","Aramidopsis plateni","Vulnerable","GRUIFORMES","Rallidae","ASI"
"Limpkin","Aramus guarauna","","GRUIFORMES","Aramidae","CA; CAM; CAR; hol; NAM; nan; nea; SAM; TT; US48"
"Golden-capped Parakeet","Aratinga auricapillus","","PSITTACIFORMES","Psittacidae","SAM"
"Jandaya Parakeet","Aratinga jandaya","","PSITTACIFORMES","Psittacidae","SAM"
"Sulphur-breasted Parakeet","Aratinga maculata","","PSITTACIFORMES","Psittacidae","SAM"
"Nanday Parakeet","Aratinga nenday","Introduced species","PSITTACIFORMES","Psittacidae","AFR; CAR; hol; MID; NAM; nea; pal; SAM; US48"
"Sun Parakeet","Aratinga solstitialis","Endangered","PSITTACIFORMES","Psittacidae","SAM"
"Dusky-headed Parakeet","Aratinga weddellii","","PSITTACIFORMES","Psittacidae","hol; nea; SAM"
"Hainan Partridge","Arborophila ardens","Vulnerable","GALLIFORMES","Phasianidae","ASI"
"White-cheeked Partridge","Arborophila atrogularis","","GALLIFORMES","Phasianidae","ASI"
"Bar-backed Partridge","Arborophila brunneopectus","","GALLIFORMES","Phasianidae","ASI"
"Chestnut-headed Partridge","Arborophila cambodiana","","GALLIFORMES","Phasianidae","ASI"
"Malayan Partridge","Arborophila campbelli","","GALLIFORMES","Phasianidae","ASI"
"Taiwan Partridge","Arborophila crudigularis","","GALLIFORMES","Phasianidae","ASI"
"Orange-necked Partridge","Arborophila davidi","Near-threatened","GALLIFORMES","Phasianidae","ASI"
"White-necklaced Partridge","Arborophila gingica","Near-threatened","GALLIFORMES","Phasianidae","ASI"
"Red-breasted Partridge","Arborophila hyperythra","","GALLIFORMES","Phasianidae","ASI"
"Chestnut-bellied Partridge","Arborophila javanica","","GALLIFORMES","Phasianidae","ASI"
"Chestnut-breasted Partridge","Arborophila mandellii","Near-threatened","GALLIFORMES","Phasianidae","ASI; hol"
"Gray-breasted Partridge","Arborophila orientalis","Vulnerable","GALLIFORMES","Phasianidae","ASI"
"Roll's Partridge","Arborophila rolli","","GALLIFORMES","Phasianidae","ASI"
"Red-billed Partridge","Arborophila rubrirostris","","GALLIFORMES","Phasianidae","ASI"
"Sichuan Partridge","Arborophila rufipectus","Vulnerable","GALLIFORMES","Phasianidae","ASI; hol"
"Rufous-throated Partridge","Arborophila rufogularis","","GALLIFORMES","Phasianidae","ASI; hol"
"Sumatran Partridge","Arborophila sumatrana","","GALLIFORMES","Phasianidae","ASI"
"Hill Partridge","Arborophila torqueola","","GALLIFORMES","Phasianidae","ASI; hol; pal"
"Dapple-throat","Arcanator orostruthus","Near-threatened","PASSERIFORMES","Modulatricidae","AFR"
"Archbold's Bowerbird","Archboldia papuensis","","PASSERIFORMES","Ptilonorhynchidae","ASI; AUS; OCE"
"Black-chinned Hummingbird","Archilochus alexandri","","APODIFORMES","Trochilidae","CA; CAM; hol; NAM; nea; US48"
"Ruby-throated Hummingbird","Archilochus colubris","","APODIFORMES","Trochilidae","CA; CAM; CAR; hol; NAM; nea; SAM; US48; USak"
"Great Egret","Ardea alba","","PELECANIFORMES","Ardeidae","AFR; ASI; AUS; CA; CAM; CAR; EUR; hol; MID; NAM; nan; nea; OCE; PAC; pal; SAM; TT; US48; USak; UShi; XX"
"Yellow-billed Egret","Ardea brachyrhyncha","Rare/Accidental","PELECANIFORMES","Ardeidae","AFR; ASI; EUR; hol; MID; NAM; nea; pal; US48; USak; UShi"
"Gray Heron","Ardea cinerea","Rare/Accidental","PELECANIFORMES","Ardeidae","AFR; ASI; AUS; CA; CAR; EUR; hol; MID; NAM; nea; OCE; PAC; pal; SAM; TT; US48; USak; UShi; XX"
"Cocoi Heron","Ardea cocoi","","PELECANIFORMES","Ardeidae","CAM; CAR; hol; NAM; nan; nea; SAM; TT"
"Eastern Cattle-Egret","Ardea coromanda","Rare/Accidental","PELECANIFORMES","Ardeidae","AFR; ASI; AUS; hol; MID; NAM; nea; OCE; PAC; pal; USak; XX"
"Goliath Heron","Ardea goliath","Rare/Accidental","PELECANIFORMES","Ardeidae","AFR; ASI; hol; MID; pal; XX"
"Great Blue Heron","Ardea herodias","","PELECANIFORMES","Ardeidae","AFR; ASI; CA; CAM; CAR; EUR; hol; NAM; nan; nea; OCE; PAC; pal; SAM; TT; US48; USak; UShi; XX"
"Humblot's Heron","Ardea humbloti","Endangered","PELECANIFORMES","Ardeidae","AFR"
"Western Cattle-Egret","Ardea ibis","","PELECANIFORMES","Ardeidae","AFR; ASI; AUS; CA; CAM; CAR; EUR; hol; MID; NAM; nan; nea; OCE; PAC; pal; SAM; TT; US48; USak; UShi; XX"
"White-bellied Heron","Ardea insignis","Critically endangered","PELECANIFORMES","Ardeidae","ASI"
"Medium Egret","Ardea intermedia","Rare/Accidental","PELECANIFORMES","Ardeidae","AFR; ASI; AUS; EUR; hol; MID; NAM; nea; OCE; PAC; pal; USak; XX"
"Black-headed Heron","Ardea melanocephala","","PELECANIFORMES","Ardeidae","AFR; ASI; EUR; hol; MID; pal"
"Pacific Heron","Ardea pacifica","","PELECANIFORMES","Ardeidae","ASI; AUS; OCE"
"Plumed Egret","Ardea plumifera","","PELECANIFORMES","Ardeidae","ASI; AUS; OCE; PAC"
"Purple Heron","Ardea purpurea","Rare/Accidental","PELECANIFORMES","Ardeidae","AFR; ASI; AUS; CAR; EUR; hol; MID; NAM; nea; OCE; pal; SAM; TT"
"Great-billed Heron","Ardea sumatrana","","PELECANIFORMES","Ardeidae","ASI; AUS; OCE"
"Buller's Shearwater","Ardenna bulleri","Vulnerable","PROCELLARIIFORMES","Procellariidae","ASI; AUS; CA; CAM; EUR; hol; NAM; nea; OCE; opa; PAC; pal; SAM; US48; USak; UShi; XX"
"Flesh-footed Shearwater","Ardenna carneipes","Near-threatened","PROCELLARIIFORMES","Procellariidae","AFR; ASI; AUS; CA; CAM; EUR; hol; MID; NAM; nea; OCE; oin; opa; PAC; pal; SAM; US48; USak; UShi; XX"
"Pink-footed Shearwater","Ardenna creatopus","Vulnerable","PROCELLARIIFORMES","Procellariidae","ASI; AUS; CA; CAM; hol; NAM; nea; OCE; opa; PAC; SAM; US48; USak; UShi; XX"
"Great Shearwater","Ardenna gravis","","PROCELLARIIFORMES","Procellariidae","AFR; ASI; AUS; CA; CAM; CAR; EUR; hol; MID; NAM; nan; nea; oat; OCE; pal; SAM; TT; US48; USak; XX"
"Sooty Shearwater","Ardenna grisea","Near-threatened","PROCELLARIIFORMES","Procellariidae","AFR; ASI; AUS; CA; CAM; CAR; EUR; hol; MID; NAM; nan; nea; oat; OCE; PAC; pal; SAM; TT; US48; USak; UShi; XX"
"Wedge-tailed Shearwater","Ardenna pacifica","","PROCELLARIIFORMES","Procellariidae","AFR; ASI; AUS; CAM; hol; MID; NAM; nea; OCE; oin; opa; PAC; pal; SAM; US48; USak; UShi; XX"
"Short-tailed Shearwater","Ardenna tenuirostris","","PROCELLARIIFORMES","Procellariidae","AFR; ASI; AUS; CA; CAM; EUR; hol; MID; NAM; nea; OCE; opa; PAC; pal; SAM; US48; USak; UShi; XX"
"Chinese Pond-Heron","Ardeola bacchus","","PELECANIFORMES","Ardeidae","ASI; AUS; EUR; hol; MID; NAM; nea; OCE; PAC; pal; USak; XX"
"Indian Pond-Heron","Ardeola grayii","Rare/Accidental","PELECANIFORMES","Ardeidae","AFR; ASI; EUR; hol; MID; oin; pal"
"Malagasy Pond-Heron","Ardeola idae","Endangered","PELECANIFORMES","Ardeidae","AFR; MID"
"Squacco Heron","Ardeola ralloides","Rare/Accidental","PELECANIFORMES","Ardeidae","AFR; ASI; CAR; EUR; hol; MID; NAM; nea; pal; SAM; TT"
"Rufous-bellied Heron","Ardeola rufiventris","","PELECANIFORMES","Ardeidae","AFR"
"Javan Pond-Heron","Ardeola speciosa","","PELECANIFORMES","Ardeidae","ASI; AUS; OCE"
"Arabian Bustard","Ardeotis arabs","Near-threatened","OTIDIFORMES","Otididae","AFR; ASI; hol; MID; pal"
"Australian Bustard","Ardeotis australis","","OTIDIFORMES","Otididae","ASI; AUS; OCE"
"Kori Bustard","Ardeotis kori","Near-threatened","OTIDIFORMES","Otididae","AFR"
"Great Indian Bustard","Ardeotis nigriceps","Critically endangered","OTIDIFORMES","Otididae","ASI"
"Ruddy Turnstone","Arenaria interpres","Near-threatened","CHARADRIIFORMES","Scolopacidae","AFR; ASI; AUS; CA; CAM; CAR; EUR; hol; MID; NAM; nan; nea; OCE; PAC; pal; SAM; TT; US48; USak; UShi; XX"
"Black Turnstone","Arenaria melanocephala","","CHARADRIIFORMES","Scolopacidae","ASI; CA; CAM; hol; NAM; nea; SAM; US48; USak"
"Great Argus","Argusianus argus","Vulnerable","GALLIFORMES","Phasianidae","ASI"
"Yellow-billed Babbler","Argya affinis","","PASSERIFORMES","Leiothrichidae","ASI"
"Iraq Babbler","Argya altirostris","","PASSERIFORMES","Leiothrichidae","ASI; hol; MID; pal"
"Scaly Chatterer","Argya aylmeri","","PASSERIFORMES","Leiothrichidae","AFR"
"Common Babbler","Argya caudata","","PASSERIFORMES","Leiothrichidae","ASI; hol; pal"
"Ashy-headed Laughingthrush","Argya cinereifrons","Vulnerable","PASSERIFORMES","Leiothrichidae","ASI"
"Striated Babbler","Argya earlei","","PASSERIFORMES","Leiothrichidae","ASI"
"Fulvous Chatterer","Argya fulva","","PASSERIFORMES","Leiothrichidae","AFR; hol; MID; pal"
"White-throated Babbler","Argya gularis","","PASSERIFORMES","Leiothrichidae","ASI"
"Afghan Babbler","Argya huttoni","","PASSERIFORMES","Leiothrichidae","ASI; hol; MID; pal"
"Slender-billed Babbler","Argya longirostris","Vulnerable","PASSERIFORMES","Leiothrichidae","ASI"
